ts,url,status,elapsed_ms,error
2026-04-02T06:00:45.874622Z,https://memlabapp-2.azurewebsites.net/health,200,1067.2,
2026-04-02T06:00:46.893822Z,https://memlabapp-2.azurewebsites.net/ping,200,1019.0,
2026-04-02T06:00:57.714033Z,https://memlabapp-1.azurewebsites.net/health,200,819.7,
2026-04-02T06:00:58.648336Z,https://memlabapp-1.azurewebsites.net/ping,200,934.2,
2026-04-02T06:00:59.645936Z,https://memlabapp-2.azurewebsites.net/health,200,997.5,
2026-04-02T06:01:00.686965Z,https://memlabapp-2.azurewebsites.net/ping,200,1040.9,
2026-04-02T06:01:10.468901Z,https://memlabapp-1.azurewebsites.net/health,200,1126.3,
2026-04-02T06:01:11.544082Z,https://memlabapp-1.azurewebsites.net/ping,200,1075.0,
2026-04-02T06:01:12.532129Z,https://memlabapp-2.azurewebsites.net/health,200,987.9,
2026-04-02T06:01:13.610259Z,https://memlabapp-2.azurewebsites.net/ping,200,1077.9,
2026-04-02T06:01:24.682421Z,https://memlabapp-1.azurewebsites.net/health,200,1071.8,
2026-04-02T06:01:25.685714Z,https://memlabapp-1.azurewebsites.net/ping,200,1003.1,
2026-04-02T06:01:26.687987Z,https://memlabapp-2.azurewebsites.net/health,200,1002.1,
2026-04-02T06:01:27.648189Z,https://memlabapp-2.azurewebsites.net/ping,200,960.0,
2026-04-02T06:01:37.074718Z,https://memlabapp-1.azurewebsites.net/health,200,811.8,
2026-04-02T06:01:38.025952Z,https://memlabapp-1.azurewebsites.net/ping,200,951.1,
2026-04-02T06:01:38.912095Z,https://memlabapp-2.azurewebsites.net/health,200,886.0,
2026-04-02T06:01:39.748163Z,https://memlabapp-2.azurewebsites.net/ping,200,836.0,
2026-04-02T06:01:50.554964Z,https://memlabapp-1.azurewebsites.net/health,200,805.7,
2026-04-02T06:01:51.445453Z,https://memlabapp-1.azurewebsites.net/ping,200,890.2,
2026-04-02T06:01:52.233155Z,https://memlabapp-2.azurewebsites.net/health,200,787.4,
2026-04-02T06:01:53.155889Z,https://memlabapp-2.azurewebsites.net/ping,200,922.6,
2026-04-02T06:02:04.018249Z,https://memlabapp-1.azurewebsites.net/health,200,861.2,
2026-04-02T06:02:04.856924Z,https://memlabapp-1.azurewebsites.net/ping,200,838.5,
2026-04-02T06:02:06.092106Z,https://memlabapp-2.azurewebsites.net/health,200,1235.1,
2026-04-02T06:02:07.026760Z,https://memlabapp-2.azurewebsites.net/ping,200,934.5,
2026-04-02T06:02:16.606126Z,https://memlabapp-1.azurewebsites.net/health,200,851.5,
2026-04-02T06:02:17.512158Z,https://memlabapp-1.azurewebsites.net/ping,200,905.9,
2026-04-02T06:02:18.328122Z,https://memlabapp-2.azurewebsites.net/health,200,815.8,
2026-04-02T06:02:19.157958Z,https://memlabapp-2.azurewebsites.net/ping,200,829.7,
2026-04-02T06:02:30.131294Z,https://memlabapp-1.azurewebsites.net/health,200,970.8,
2026-04-02T06:02:30.981654Z,https://memlabapp-1.azurewebsites.net/ping,200,850.2,
2026-04-02T06:02:31.963799Z,https://memlabapp-2.azurewebsites.net/health,200,982.0,
2026-04-02T06:02:32.902843Z,https://memlabapp-2.azurewebsites.net/ping,200,938.9,
2026-04-02T06:02:42.804121Z,https://memlabapp-1.azurewebsites.net/health,200,1192.5,
2026-04-02T06:02:43.790789Z,https://memlabapp-1.azurewebsites.net/ping,200,986.5,
2026-04-02T06:02:44.811322Z,https://memlabapp-2.azurewebsites.net/health,200,1020.3,
2026-04-02T06:02:45.736912Z,https://memlabapp-2.azurewebsites.net/ping,200,925.4,
2026-04-02T06:02:56.782311Z,https://memlabapp-1.azurewebsites.net/health,200,1044.9,
2026-04-02T06:02:57.734654Z,https://memlabapp-1.azurewebsites.net/ping,200,952.2,
2026-04-02T06:02:58.681055Z,https://memlabapp-2.azurewebsites.net/health,200,946.3,
2026-04-02T06:02:59.484293Z,https://memlabapp-2.azurewebsites.net/ping,200,803.0,
2026-04-02T06:03:10.490359Z,https://memlabapp-1.azurewebsites.net/health,200,1001.6,
2026-04-02T06:03:11.291630Z,https://memlabapp-1.azurewebsites.net/ping,200,801.1,
2026-04-02T06:03:10.914442Z,https://memlabapp-2.azurewebsites.net/health,200,919.2,
2026-04-02T06:03:11.693909Z,https://memlabapp-2.azurewebsites.net/ping,200,779.4,
2026-04-02T06:03:22.711726Z,https://memlabapp-1.azurewebsites.net/health,200,1016.8,
2026-04-02T06:03:23.761662Z,https://memlabapp-1.azurewebsites.net/ping,200,1049.8,
2026-04-02T06:03:24.692714Z,https://memlabapp-2.azurewebsites.net/health,200,930.9,
2026-04-02T06:03:25.551856Z,https://memlabapp-2.azurewebsites.net/ping,200,859.0,
2026-04-02T06:03:36.391726Z,https://memlabapp-1.azurewebsites.net/health,200,838.9,
2026-04-02T06:03:37.369693Z,https://memlabapp-1.azurewebsites.net/ping,200,977.8,
2026-04-02T06:03:38.398255Z,https://memlabapp-2.azurewebsites.net/health,200,1028.4,
2026-04-02T06:03:39.415782Z,https://memlabapp-2.azurewebsites.net/ping,200,1017.4,
2026-04-02T06:03:49.101983Z,https://memlabapp-1.azurewebsites.net/health,200,988.7,
2026-04-02T06:03:49.927799Z,https://memlabapp-1.azurewebsites.net/ping,200,825.6,
2026-04-02T06:03:50.876853Z,https://memlabapp-2.azurewebsites.net/health,200,948.7,
2026-04-02T06:03:51.911638Z,https://memlabapp-2.azurewebsites.net/ping,200,1034.7,
2026-04-02T06:04:02.775675Z,https://memlabapp-1.azurewebsites.net/health,200,863.8,
2026-04-02T06:04:03.701075Z,https://memlabapp-1.azurewebsites.net/ping,200,925.3,
2026-04-02T06:04:04.718658Z,https://memlabapp-2.azurewebsites.net/health,200,1017.5,
2026-04-02T06:04:05.739935Z,https://memlabapp-2.azurewebsites.net/ping,200,1021.2,
2026-04-02T06:04:15.297393Z,https://memlabapp-1.azurewebsites.net/health,200,857.0,
2026-04-02T06:04:16.117591Z,https://memlabapp-1.azurewebsites.net/ping,200,820.1,
2026-04-02T06:04:17.042560Z,https://memlabapp-2.azurewebsites.net/health,200,924.9,
2026-04-02T06:04:18.037653Z,https://memlabapp-2.azurewebsites.net/ping,200,995.0,
2026-04-02T06:04:28.803805Z,https://memlabapp-1.azurewebsites.net/health,200,765.3,
2026-04-02T06:04:29.684945Z,https://memlabapp-1.azurewebsites.net/ping,200,881.0,
2026-04-02T06:04:30.530863Z,https://memlabapp-2.azurewebsites.net/health,200,845.8,
2026-04-02T06:04:31.428395Z,https://memlabapp-2.azurewebsites.net/ping,200,897.4,
2026-04-02T06:04:42.133987Z,https://memlabapp-1.azurewebsites.net/health,200,705.1,
2026-04-02T06:04:42.847901Z,https://memlabapp-1.azurewebsites.net/ping,200,713.8,
2026-04-02T06:04:43.586240Z,https://memlabapp-2.azurewebsites.net/health,200,738.3,
2026-04-02T06:04:44.407348Z,https://memlabapp-2.azurewebsites.net/ping,200,821.0,
2026-04-02T06:04:54.005663Z,https://memlabapp-1.azurewebsites.net/health,200,910.0,
2026-04-02T06:04:54.933369Z,https://memlabapp-1.azurewebsites.net/ping,200,927.6,
2026-04-02T06:04:55.888916Z,https://memlabapp-2.azurewebsites.net/health,200,955.4,
2026-04-02T06:04:56.697290Z,https://memlabapp-2.azurewebsites.net/ping,200,808.2,
2026-04-02T06:05:07.793036Z,https://memlabapp-1.azurewebsites.net/health,200,1095.4,
2026-04-02T06:05:08.816075Z,https://memlabapp-1.azurewebsites.net/ping,200,1022.9,
2026-04-02T06:05:09.688286Z,https://memlabapp-2.azurewebsites.net/health,200,872.0,
2026-04-02T06:05:10.475765Z,https://memlabapp-2.azurewebsites.net/ping,200,787.2,
2026-04-02T06:05:19.964026Z,https://memlabapp-1.azurewebsites.net/health,200,815.0,
2026-04-02T06:05:20.830731Z,https://memlabapp-1.azurewebsites.net/ping,200,866.6,
2026-04-02T06:05:21.803597Z,https://memlabapp-2.azurewebsites.net/health,200,972.7,
2026-04-02T06:05:22.614010Z,https://memlabapp-2.azurewebsites.net/ping,200,810.3,
2026-04-02T06:05:33.438769Z,https://memlabapp-1.azurewebsites.net/health,200,824.1,
2026-04-02T06:05:34.328817Z,https://memlabapp-1.azurewebsites.net/ping,200,889.9,
2026-04-02T06:05:35.169925Z,https://memlabapp-2.azurewebsites.net/health,200,841.0,
2026-04-02T06:05:36.017601Z,https://memlabapp-2.azurewebsites.net/ping,200,847.4,
2026-04-02T06:05:46.977113Z,https://memlabapp-1.azurewebsites.net/health,200,955.9,
2026-04-02T06:05:46.419825Z,https://memlabapp-1.azurewebsites.net/ping,200,788.1,
2026-04-02T06:05:47.212679Z,https://memlabapp-2.azurewebsites.net/health,200,792.7,
2026-04-02T06:05:48.147848Z,https://memlabapp-2.azurewebsites.net/ping,200,934.9,
2026-04-02T06:05:59.118090Z,https://memlabapp-1.azurewebsites.net/health,200,969.0,
2026-04-02T06:05:59.901469Z,https://memlabapp-1.azurewebsites.net/ping,200,783.3,
2026-04-02T06:06:00.847996Z,https://memlabapp-2.azurewebsites.net/health,200,946.4,
2026-04-02T06:06:01.587780Z,https://memlabapp-2.azurewebsites.net/ping,200,739.6,
2026-04-02T06:06:12.371474Z,https://memlabapp-1.azurewebsites.net/health,200,781.8,
2026-04-02T06:06:13.299972Z,https://memlabapp-1.azurewebsites.net/ping,200,928.3,
2026-04-02T06:06:14.262730Z,https://memlabapp-2.azurewebsites.net/health,200,962.6,
2026-04-02T06:06:15.004595Z,https://memlabapp-2.azurewebsites.net/ping,200,741.7,
2026-04-02T06:06:24.608864Z,https://memlabapp-1.azurewebsites.net/health,200,923.7,
2026-04-02T06:06:25.650551Z,https://memlabapp-1.azurewebsites.net/ping,200,1041.5,
2026-04-02T06:06:26.754216Z,https://memlabapp-2.azurewebsites.net/health,200,1103.3,
2026-04-02T06:06:27.760536Z,https://memlabapp-2.azurewebsites.net/ping,200,1006.2,
2026-04-02T06:06:38.665078Z,https://memlabapp-1.azurewebsites.net/health,200,904.1,
2026-04-02T06:06:39.536442Z,https://memlabapp-1.azurewebsites.net/ping,200,871.3,
2026-04-02T06:06:40.489263Z,https://memlabapp-2.azurewebsites.net/health,200,952.7,
2026-04-02T06:06:41.284522Z,https://memlabapp-2.azurewebsites.net/ping,200,795.1,
2026-04-02T06:06:50.726494Z,https://memlabapp-1.azurewebsites.net/health,200,773.4,
2026-04-02T06:06:51.721453Z,https://memlabapp-1.azurewebsites.net/ping,200,994.8,
2026-04-02T06:06:52.857267Z,https://memlabapp-2.azurewebsites.net/health,200,1135.7,
2026-04-02T06:06:53.812876Z,https://memlabapp-2.azurewebsites.net/ping,200,955.5,
2026-04-02T06:07:04.775050Z,https://memlabapp-1.azurewebsites.net/health,200,957.5,
2026-04-02T06:07:05.747158Z,https://memlabapp-1.azurewebsites.net/ping,200,972.0,
2026-04-02T06:07:06.625705Z,https://memlabapp-2.azurewebsites.net/health,200,878.2,
2026-04-02T06:07:07.536505Z,https://memlabapp-2.azurewebsites.net/ping,200,910.7,
2026-04-02T06:07:18.341680Z,https://memlabapp-1.azurewebsites.net/health,200,804.6,
2026-04-02T06:07:19.172456Z,https://memlabapp-1.azurewebsites.net/ping,200,830.7,
2026-04-02T06:07:20.149834Z,https://memlabapp-2.azurewebsites.net/health,200,977.2,
2026-04-02T06:07:19.628595Z,https://memlabapp-2.azurewebsites.net/ping,200,791.2,
2026-04-02T06:07:30.653482Z,https://memlabapp-1.azurewebsites.net/health,200,1023.8,
2026-04-02T06:07:31.630357Z,https://memlabapp-1.azurewebsites.net/ping,200,976.8,
2026-04-02T06:07:32.438879Z,https://memlabapp-2.azurewebsites.net/health,200,808.3,
2026-04-02T06:07:33.448018Z,https://memlabapp-2.azurewebsites.net/ping,200,1009.1,
2026-04-02T06:07:44.486554Z,https://memlabapp-1.azurewebsites.net/health,200,1035.6,
2026-04-02T06:07:45.462471Z,https://memlabapp-1.azurewebsites.net/ping,200,975.8,
2026-04-02T06:07:46.421689Z,https://memlabapp-2.azurewebsites.net/health,200,959.1,
2026-04-02T06:07:47.445159Z,https://memlabapp-2.azurewebsites.net/ping,200,1023.4,
2026-04-02T06:07:57.171757Z,https://memlabapp-1.azurewebsites.net/health,200,1044.2,
2026-04-02T06:07:58.178852Z,https://memlabapp-1.azurewebsites.net/ping,200,1006.9,
2026-04-02T06:07:58.961564Z,https://memlabapp-2.azurewebsites.net/health,200,782.5,
2026-04-02T06:07:59.915496Z,https://memlabapp-2.azurewebsites.net/ping,200,953.8,
2026-04-02T06:08:10.822452Z,https://memlabapp-1.azurewebsites.net/health,200,905.8,
2026-04-02T06:08:11.687280Z,https://memlabapp-1.azurewebsites.net/ping,200,864.7,
2026-04-02T06:08:12.587119Z,https://memlabapp-2.azurewebsites.net/health,200,899.7,
2026-04-02T06:08:13.534882Z,https://memlabapp-2.azurewebsites.net/ping,200,947.6,
2026-04-02T06:08:23.283474Z,https://memlabapp-1.azurewebsites.net/health,200,1060.7,
2026-04-02T06:08:24.185957Z,https://memlabapp-1.azurewebsites.net/ping,200,902.3,
2026-04-02T06:08:25.084243Z,https://memlabapp-2.azurewebsites.net/health,200,898.0,
2026-04-02T06:08:25.845576Z,https://memlabapp-2.azurewebsites.net/ping,200,761.2,
2026-04-02T06:08:36.890358Z,https://memlabapp-1.azurewebsites.net/health,200,1044.1,
2026-04-02T06:08:37.895970Z,https://memlabapp-1.azurewebsites.net/ping,200,1005.3,
2026-04-02T06:08:38.837869Z,https://memlabapp-2.azurewebsites.net/health,200,941.7,
2026-04-02T06:08:39.953886Z,https://memlabapp-2.azurewebsites.net/ping,200,1115.9,
2026-04-02T06:08:51.023366Z,https://memlabapp-1.azurewebsites.net/health,200,1067.8,
2026-04-02T06:08:51.997264Z,https://memlabapp-1.azurewebsites.net/ping,200,973.7,
2026-04-02T06:08:53.115075Z,https://memlabapp-2.azurewebsites.net/health,200,1117.7,
2026-04-02T06:08:53.990564Z,https://memlabapp-2.azurewebsites.net/ping,200,875.4,
2026-04-02T06:09:03.594520Z,https://memlabapp-1.azurewebsites.net/health,200,924.7,
2026-04-02T06:09:04.517579Z,https://memlabapp-1.azurewebsites.net/ping,200,922.9,
2026-04-02T06:09:05.616179Z,https://memlabapp-2.azurewebsites.net/health,200,1098.4,
2026-04-02T06:09:06.416831Z,https://memlabapp-2.azurewebsites.net/ping,200,800.5,
2026-04-02T06:09:17.303696Z,https://memlabapp-1.azurewebsites.net/health,200,886.3,
2026-04-02T06:09:18.154095Z,https://memlabapp-1.azurewebsites.net/ping,200,850.3,
2026-04-02T06:09:19.016693Z,https://memlabapp-2.azurewebsites.net/health,200,862.5,
2026-04-02T06:09:19.991830Z,https://memlabapp-2.azurewebsites.net/ping,200,975.0,
2026-04-02T06:09:29.553131Z,https://memlabapp-1.azurewebsites.net/health,200,913.0,
2026-04-02T06:09:30.348374Z,https://memlabapp-1.azurewebsites.net/ping,200,795.1,
2026-04-02T06:09:31.324226Z,https://memlabapp-2.azurewebsites.net/health,200,975.7,
2026-04-02T06:09:32.269497Z,https://memlabapp-2.azurewebsites.net/ping,200,945.1,
2026-04-02T06:09:43.260255Z,https://memlabapp-1.azurewebsites.net/health,200,989.1,
2026-04-02T06:09:44.177206Z,https://memlabapp-1.azurewebsites.net/ping,200,916.8,
2026-04-02T06:09:45.288124Z,https://memlabapp-2.azurewebsites.net/health,200,1110.8,
2026-04-02T06:09:46.267311Z,https://memlabapp-2.azurewebsites.net/ping,200,979.0,
2026-04-02T06:09:55.940622Z,https://memlabapp-1.azurewebsites.net/health,200,1036.9,
2026-04-02T06:09:56.932551Z,https://memlabapp-1.azurewebsites.net/ping,200,991.7,
2026-04-02T06:09:58.000647Z,https://memlabapp-2.azurewebsites.net/health,200,1067.9,
2026-04-02T06:09:59.030311Z,https://memlabapp-2.azurewebsites.net/ping,200,1029.5,
2026-04-02T06:10:09.877571Z,https://memlabapp-1.azurewebsites.net/health,200,845.6,
2026-04-02T06:10:10.940155Z,https://memlabapp-1.azurewebsites.net/ping,200,1062.5,
2026-04-02T06:10:11.997134Z,https://memlabapp-2.azurewebsites.net/health,200,1056.8,
2026-04-02T06:10:12.986939Z,https://memlabapp-2.azurewebsites.net/ping,200,989.7,
2026-04-02T06:10:23.964961Z,https://memlabapp-1.azurewebsites.net/health,200,977.5,
2026-04-02T06:10:24.823490Z,https://memlabapp-1.azurewebsites.net/ping,200,858.4,
2026-04-02T06:10:25.712580Z,https://memlabapp-2.azurewebsites.net/health,200,889.0,
2026-04-02T06:10:26.648758Z,https://memlabapp-2.azurewebsites.net/ping,200,936.1,
2026-04-02T06:10:36.315745Z,https://memlabapp-1.azurewebsites.net/health,200,1004.7,
2026-04-02T06:10:37.357800Z,https://memlabapp-1.azurewebsites.net/ping,200,1041.9,
2026-04-02T06:10:38.384006Z,https://memlabapp-2.azurewebsites.net/health,200,1026.1,
2026-04-02T06:10:39.256536Z,https://memlabapp-2.azurewebsites.net/ping,200,872.3,
2026-04-02T06:10:50.015872Z,https://memlabapp-1.azurewebsites.net/health,200,758.5,
2026-04-02T06:10:50.834474Z,https://memlabapp-1.azurewebsites.net/ping,200,818.5,
2026-04-02T06:10:51.678022Z,https://memlabapp-2.azurewebsites.net/health,200,843.4,
2026-04-02T06:10:52.486370Z,https://memlabapp-2.azurewebsites.net/ping,200,808.2,
2026-04-02T06:11:01.945805Z,https://memlabapp-1.azurewebsites.net/health,200,795.9,
2026-04-02T06:11:02.732626Z,https://memlabapp-1.azurewebsites.net/ping,200,786.5,
2026-04-02T06:11:03.540195Z,https://memlabapp-2.azurewebsites.net/health,200,807.4,
2026-04-02T06:11:04.363654Z,https://memlabapp-2.azurewebsites.net/ping,200,823.3,
2026-04-02T06:11:15.158959Z,https://memlabapp-1.azurewebsites.net/health,200,792.3,
2026-04-02T06:11:16.110997Z,https://memlabapp-1.azurewebsites.net/ping,200,946.3,
2026-04-02T06:11:17.050560Z,https://memlabapp-2.azurewebsites.net/health,200,939.4,
2026-04-02T06:11:17.942211Z,https://memlabapp-2.azurewebsites.net/ping,200,891.5,
2026-04-02T06:11:28.906281Z,https://memlabapp-1.azurewebsites.net/health,200,963.3,
2026-04-02T06:11:29.765676Z,https://memlabapp-1.azurewebsites.net/ping,200,859.3,
2026-04-02T06:11:29.301317Z,https://memlabapp-2.azurewebsites.net/health,200,862.3,
2026-04-02T06:11:30.181536Z,https://memlabapp-2.azurewebsites.net/ping,200,880.1,
2026-04-02T06:11:41.313307Z,https://memlabapp-1.azurewebsites.net/health,200,1131.4,
2026-04-02T06:11:42.272680Z,https://memlabapp-1.azurewebsites.net/ping,200,959.2,
2026-04-02T06:11:43.233046Z,https://memlabapp-2.azurewebsites.net/health,200,960.1,
2026-04-02T06:11:44.139867Z,https://memlabapp-2.azurewebsites.net/ping,200,906.7,
2026-04-02T06:11:55.092279Z,https://memlabapp-1.azurewebsites.net/health,200,950.5,
2026-04-02T06:11:55.969035Z,https://memlabapp-1.azurewebsites.net/ping,200,876.6,
2026-04-02T06:11:56.891014Z,https://memlabapp-2.azurewebsites.net/health,200,921.9,
2026-04-02T06:11:57.997221Z,https://memlabapp-2.azurewebsites.net/ping,200,1106.1,
2026-04-02T06:12:07.642348Z,https://memlabapp-1.azurewebsites.net/health,200,977.3,
2026-04-02T06:12:08.466560Z,https://memlabapp-1.azurewebsites.net/ping,200,824.1,
2026-04-02T06:12:09.225338Z,https://memlabapp-2.azurewebsites.net/health,200,758.7,
2026-04-02T06:12:10.197424Z,https://memlabapp-2.azurewebsites.net/ping,200,971.9,
2026-04-02T06:12:21.235105Z,https://memlabapp-1.azurewebsites.net/health,200,1036.2,
2026-04-02T06:12:22.102661Z,https://memlabapp-1.azurewebsites.net/ping,200,867.4,
2026-04-02T06:12:22.917268Z,https://memlabapp-2.azurewebsites.net/health,200,814.5,
2026-04-02T06:12:23.846803Z,https://memlabapp-2.azurewebsites.net/ping,200,929.4,
2026-04-02T06:12:33.382664Z,https://memlabapp-1.azurewebsites.net/health,200,858.1,
2026-04-02T06:12:34.208897Z,https://memlabapp-1.azurewebsites.net/ping,200,826.0,
2026-04-02T06:12:35.181315Z,https://memlabapp-2.azurewebsites.net/health,200,972.3,
2026-04-02T06:12:36.265259Z,https://memlabapp-2.azurewebsites.net/ping,200,1083.7,
2026-04-02T06:12:47.241516Z,https://memlabapp-1.azurewebsites.net/health,200,974.2,
2026-04-02T06:12:48.213880Z,https://memlabapp-1.azurewebsites.net/ping,200,972.2,
2026-04-02T06:12:49.238118Z,https://memlabapp-2.azurewebsites.net/health,200,1024.1,
2026-04-02T06:12:50.243238Z,https://memlabapp-2.azurewebsites.net/ping,200,1005.0,
2026-04-02T06:13:01.116605Z,https://memlabapp-1.azurewebsites.net/health,200,872.9,
2026-04-02T06:13:02.484035Z,https://memlabapp-1.azurewebsites.net/ping,200,1367.2,
2026-04-02T06:13:03.677185Z,https://memlabapp-2.azurewebsites.net/health,200,1193.1,
2026-04-02T06:13:03.124656Z,https://memlabapp-2.azurewebsites.net/ping,200,785.9,
2026-04-02T06:13:14.092434Z,https://memlabapp-1.azurewebsites.net/health,200,966.1,
2026-04-02T06:13:15.096673Z,https://memlabapp-1.azurewebsites.net/ping,200,1004.1,
2026-04-02T06:13:16.045448Z,https://memlabapp-2.azurewebsites.net/health,200,948.6,
2026-04-02T06:13:17.027301Z,https://memlabapp-2.azurewebsites.net/ping,200,981.7,
2026-04-02T06:13:27.913584Z,https://memlabapp-1.azurewebsites.net/health,200,883.6,
2026-04-02T06:13:28.886315Z,https://memlabapp-1.azurewebsites.net/ping,200,972.5,
2026-04-02T06:13:29.824922Z,https://memlabapp-2.azurewebsites.net/health,200,938.4,
2026-04-02T06:13:30.850131Z,https://memlabapp-2.azurewebsites.net/ping,200,1025.1,
2026-04-02T06:13:40.376813Z,https://memlabapp-1.azurewebsites.net/health,200,902.7,
2026-04-02T06:13:41.116119Z,https://memlabapp-1.azurewebsites.net/ping,200,739.1,
2026-04-02T06:13:41.956476Z,https://memlabapp-2.azurewebsites.net/health,200,840.3,
2026-04-02T06:13:42.781932Z,https://memlabapp-2.azurewebsites.net/ping,200,825.3,
2026-04-02T06:13:53.836952Z,https://memlabapp-1.azurewebsites.net/health,200,1051.0,
2026-04-02T06:13:54.844227Z,https://memlabapp-1.azurewebsites.net/ping,200,1006.9,
2026-04-02T06:13:55.838823Z,https://memlabapp-2.azurewebsites.net/health,200,994.5,
2026-04-02T06:13:56.852223Z,https://memlabapp-2.azurewebsites.net/ping,200,1013.3,
2026-04-02T06:14:06.417180Z,https://memlabapp-1.azurewebsites.net/health,200,954.4,
2026-04-02T06:14:07.291424Z,https://memlabapp-1.azurewebsites.net/ping,200,873.9,
2026-04-02T06:14:08.105995Z,https://memlabapp-2.azurewebsites.net/health,200,814.5,
2026-04-02T06:14:09.009404Z,https://memlabapp-2.azurewebsites.net/ping,200,903.3,
2026-04-02T06:14:19.878074Z,https://memlabapp-1.azurewebsites.net/health,200,867.2,
2026-04-02T06:14:20.907760Z,https://memlabapp-1.azurewebsites.net/ping,200,1029.5,
2026-04-02T06:14:22.073589Z,https://memlabapp-2.azurewebsites.net/health,200,1165.7,
2026-04-02T06:14:23.098255Z,https://memlabapp-2.azurewebsites.net/ping,200,1024.5,
2026-04-02T06:14:34.054729Z,https://memlabapp-1.azurewebsites.net/health,200,956.1,
2026-04-02T06:14:35.075192Z,https://memlabapp-1.azurewebsites.net/ping,200,1020.2,
2026-04-02T06:14:35.881302Z,https://memlabapp-2.azurewebsites.net/health,200,806.0,
2026-04-02T06:14:36.759530Z,https://memlabapp-2.azurewebsites.net/ping,200,878.1,
2026-04-02T06:14:46.443526Z,https://memlabapp-1.azurewebsites.net/health,200,1017.0,
2026-04-02T06:14:47.417872Z,https://memlabapp-1.azurewebsites.net/ping,200,974.2,
2026-04-02T06:14:48.523613Z,https://memlabapp-2.azurewebsites.net/health,200,1105.5,
2026-04-02T06:14:49.515013Z,https://memlabapp-2.azurewebsites.net/ping,200,991.3,
2026-04-02T06:15:00.390123Z,https://memlabapp-1.azurewebsites.net/health,200,874.7,
2026-04-02T06:15:01.356090Z,https://memlabapp-1.azurewebsites.net/ping,200,965.9,
2026-04-02T06:15:02.207750Z,https://memlabapp-2.azurewebsites.net/health,200,851.6,
2026-04-02T06:15:03.190411Z,https://memlabapp-2.azurewebsites.net/ping,200,982.6,
2026-04-02T06:15:12.906960Z,https://memlabapp-1.azurewebsites.net/health,200,1049.0,
2026-04-02T06:15:13.829824Z,https://memlabapp-1.azurewebsites.net/ping,200,922.7,
2026-04-02T06:15:14.735897Z,https://memlabapp-2.azurewebsites.net/health,200,905.8,
2026-04-02T06:15:15.668071Z,https://memlabapp-2.azurewebsites.net/ping,200,932.1,
2026-04-02T06:15:26.653166Z,https://memlabapp-1.azurewebsites.net/health,200,984.5,
2026-04-02T06:15:27.677165Z,https://memlabapp-1.azurewebsites.net/ping,200,1023.8,
2026-04-02T06:15:28.824101Z,https://memlabapp-2.azurewebsites.net/health,200,1146.7,
2026-04-02T06:15:29.851516Z,https://memlabapp-2.azurewebsites.net/ping,200,1027.3,
2026-04-02T06:15:39.383654Z,https://memlabapp-1.azurewebsites.net/health,200,875.4,
2026-04-02T06:15:40.294237Z,https://memlabapp-1.azurewebsites.net/ping,200,910.5,
2026-04-02T06:15:41.258112Z,https://memlabapp-2.azurewebsites.net/health,200,963.8,
2026-04-02T06:15:42.297847Z,https://memlabapp-2.azurewebsites.net/ping,200,1039.6,
2026-04-02T06:15:53.340432Z,https://memlabapp-1.azurewebsites.net/health,200,1041.6,
2026-04-02T06:15:54.245371Z,https://memlabapp-1.azurewebsites.net/ping,200,904.8,
2026-04-02T06:15:55.102637Z,https://memlabapp-2.azurewebsites.net/health,200,857.1,
2026-04-02T06:15:56.150554Z,https://memlabapp-2.azurewebsites.net/ping,200,1047.8,
2026-04-02T06:16:07.183790Z,https://memlabapp-1.azurewebsites.net/health,200,1032.7,
2026-04-02T06:16:08.209600Z,https://memlabapp-1.azurewebsites.net/ping,200,1025.4,
2026-04-02T06:16:09.263136Z,https://memlabapp-2.azurewebsites.net/health,200,1053.3,
2026-04-02T06:16:10.288605Z,https://memlabapp-2.azurewebsites.net/ping,200,1025.4,
2026-04-02T06:16:19.858382Z,https://memlabapp-1.azurewebsites.net/health,200,898.9,
2026-04-02T06:16:20.977116Z,https://memlabapp-1.azurewebsites.net/ping,200,1118.5,
2026-04-02T06:16:21.949137Z,https://memlabapp-2.azurewebsites.net/health,200,971.9,
2026-04-02T06:16:23.052978Z,https://memlabapp-2.azurewebsites.net/ping,200,1103.6,
2026-04-02T06:16:34.018495Z,https://memlabapp-1.azurewebsites.net/health,200,964.4,
2026-04-02T06:16:35.043126Z,https://memlabapp-1.azurewebsites.net/ping,200,1024.3,
2026-04-02T06:16:36.045792Z,https://memlabapp-2.azurewebsites.net/health,200,1002.5,
2026-04-02T06:16:37.076504Z,https://memlabapp-2.azurewebsites.net/ping,200,1030.4,
2026-04-02T06:16:46.561556Z,https://memlabapp-1.azurewebsites.net/health,200,831.7,
2026-04-02T06:16:47.532370Z,https://memlabapp-1.azurewebsites.net/ping,200,970.7,
2026-04-02T06:16:48.536779Z,https://memlabapp-2.azurewebsites.net/health,200,1004.2,
2026-04-02T06:16:49.542149Z,https://memlabapp-2.azurewebsites.net/ping,200,1005.2,
2026-04-02T06:17:00.555484Z,https://memlabapp-1.azurewebsites.net/health,200,1010.5,
2026-04-02T06:17:01.388879Z,https://memlabapp-1.azurewebsites.net/ping,200,833.2,
2026-04-02T06:17:02.327521Z,https://memlabapp-2.azurewebsites.net/health,200,938.5,
2026-04-02T06:17:03.305957Z,https://memlabapp-2.azurewebsites.net/ping,200,978.3,
